koi_disposition,koi_score,koi_depth,koi_model_snr,koi_period,koi_duration,koi_prad,koi_srad,koi_kepmag,koi_teq
CANDIDATE,0.961,140.7,11.4,4.57834367,3.987,1.44,1.22,15.214,1206.0
FALSE POSITIVE,0.0,9520.1,168.0,10.157715971,2.9526,42.27,0.986,15.589,853.0
CANDIDATE,0.958,100.6,10.4,12.654896,4.325,1.02,1.022,14.264,801.0
CANDIDATE,,153.0,8.5,131.258668,4.89,1.59,1.248,12.236,433.0
CANDIDATE,0.982,282.6,7.3,92.552007,2.135,2.1,1.22,14.452,440.0
CANDIDATE,,74.3,7.1,75.072964,9.21,1.09,1.248,12.236,522.0
FALSE POSITIVE,,236.2,7.8,404.701927,3.981,1.94,1.248,12.236,298.0
FALSE POSITIVE,0.0,88.5,21.0,0.779609509,4.013,1.07,1.07,15.211,2097.0
FALSE POSITIVE,,,,15.80529628,1.56,,,13.148,
FALSE POSITIVE,0.0,314930.0,3069.4,2.103239235,7.08365,64.15,0.965,14.169,1470.0
CANDIDATE,,234.2,5.2,31.8134892,1.422,1.18,0.776,14.458,496.0
CANDIDATE,0.441,164.4,21.3,115.230655,17.735,4.02,2.517,12.605,632.0
CONFIRMED,0.955,292.2,21.1,184.262741,11.94,2.57,1.291,13.312,380.0
CANDIDATE,0.99,354.0,7.7,106.25976,6.101,1.5,0.823,15.141,303.0
CANDIDATE,0.767,1724.0,17.6,505.462916,10.127,3.46,0.833,15.768,181.0
CANDIDATE,,309.0,12.2,274.743032,9.137,2.16,1.207,13.749,330.0
CANDIDATE,,604.0,7.3,360.477635,4.332,11943.8,1.522,14.327,339.0
CANDIDATE,,71.2,5.7,18.0811429,4.44,0.75,0.856,14.754,638.0
CONFIRMED,1.0,1917.9,22.7,20.9569985,3.493,2.38,0.564,16.279,363.0
FALSE POSITIVE,0.0,34565.0,635.5,15.249335907,3.82224,45.92,1.189,13.593,875.0
FALSE POSITIVE,0.0,80226.0,759.1,4.816610903,3.82353,26.15,0.904,14.843,1050.0
FALSE POSITIVE,0.0,23269.0,511.7,2.305903447,3.3828,39.04,2.492,16.321,3147.0
FALSE POSITIVE,0.0,2063.6,163.9,1.814128042,3.0646,426.98,12.899,11.78,3773.0
FALSE POSITIVE,0.0,966.7,92.1,1.247121237,9.363,18.39,0.651,13.704,1237.0
FALSE POSITIVE,0.0,154870.0,1041.8,4.128795314,2.771,52.0,1.083,13.1,1244.0
FALSE POSITIVE,0.0,59095.0,515.5,3.269176601,2.7233,164.61,1.015,14.966,1349.0
CANDIDATE,0.019,54894.0,533.9,5.902596818,5.5711,25.8,1.094,15.179,1123.0
FALSE POSITIVE,0.0,44315.0,2019.7,15.995094054,8.45037,17.09,0.805,15.284,676.0
CANDIDATE,,123.2,9.0,214.013044,7.87,1.54,1.37,12.445,397.0
FALSE POSITIVE,,2560.0,2.6,0.70914232,1.936,7.27,0.693,14.677,1685.0
FALSE POSITIVE,0.0,5915.0,15.8,9.86869589,2.876,21.68,1.717,10.656,1332.0
FALSE POSITIVE,,,,66.34455122,3.64,,,15.189,
CANDIDATE,,125.0,6.4,143.09688,17.74,1.48,1.31,11.538,441.0
CANDIDATE,,,,73.4567573,2.74,,,11.538,
FALSE POSITIVE,0.001,37.1,15.9,0.978362973,1.206,1.04,1.671,12.34,2772.0
CANDIDATE,0.989,242.3,11.1,13.0327301,3.902,1.64,0.996,15.863,809.0
CONFIRMED,1.0,1661.7,18.6,37.6333868,4.49,2.25,0.564,16.279,299.0
CANDIDATE,0.999,106.1,15.2,31.9533679,8.424,1.65,1.467,12.742,725.0
CANDIDATE,,683.0,5.6,458.16754,6.97,2.11,0.816,15.983,208.0
CANDIDATE,,389.2,9.1,67.8766605,2.598,1.92,0.975,14.953,455.0
FALSE POSITIVE,0.022,503.5,10.8,15.0367776,3.042,8.02,0.514,15.665,381.0
CANDIDATE,1.0,37.7,12.1,25.0901574,8.273,1.35,1.788,12.014,852.0
CONFIRMED,1.0,147.7,12.3,12.25384348,2.373,1.0,0.82,13.747,678.0
CANDIDATE,,386.4,10.8,326.6708,10.84,2.2,1.072,14.388,283.0
CANDIDATE,,,,143.21109362,2.71,,,13.224,
CANDIDATE,0.784,260.6,13.0,362.97828,14.083,1.96,1.216,14.061,296.0
CANDIDATE,0.744,605.8,12.0,240.192808,9.72,2.68,0.977,14.957,298.0
FALSE POSITIVE,0.0,5259.0,56.6,22.16127178,3.699,69.44,1.745,13.034,877.0
CANDIDATE,0.149,241.0,9.4,86.723653,4.852,1.43,0.876,14.246,391.0
FALSE POSITIVE,0.0,14608.0,86.7,2.745121487,2.9845,9.55,0.658,15.187,893.0
FALSE POSITIVE,0.0,467860.0,1365.9,282.9656538,21.4259,71.61,0.959,13.974,280.0
FALSE POSITIVE,0.0,4325.0,171.3,37.32030954,6.9616,36.96,0.94,14.277,538.0
CANDIDATE,0.175,2943.0,8.1,36.566324,4.832,15.41,2.884,17.195,828.0
FALSE POSITIVE,0.0,56841.0,4146.7,5.889372452,4.94674,50.78,2.071,12.472,1695.0
FALSE POSITIVE,0.0,171130.0,338.2,2.581595167,4.9153,40.94,0.989,15.35,1328.0
CANDIDATE,0.283,76.0,12.3,20.5736113,11.222,3.86,4.524,13.33,1197.0
FALSE POSITIVE,,5.9,16.3,0.566801886,5.733,0.54,2.169,10.238,3862.0
FALSE POSITIVE,,31.2,8.6,180.71809,10.85,1.28,1.991,10.505,546.0
FALSE POSITIVE,0.0,136.0,18.1,6.5583706,3.286,39.06,1.606,10.609,1283.0
FALSE POSITIVE,,120.3,10.4,434.39148,13.02,1.59,0.868,10.614,236.0
FALSE POSITIVE,,,,71.1577054,4.85,,,10.923,
FALSE POSITIVE,,38.4,3.0,73.26417,5.54,1.32,2.11,11.026,584.0
CONFIRMED,,17.1,8.1,11.3220104,5.86,0.91,2.193,11.158,1215.0
FALSE POSITIVE,,186530.0,5388.3,681.9363102,7.94066,61.52,1.035,11.3,220.0
FALSE POSITIVE,0.0,15.0,32.9,0.705891195,5.281,1.0,2.449,11.321,4884.0
FALSE POSITIVE,,92.8,11.6,377.88909,9.259,3.17,3.218,11.471,606.0
FALSE POSITIVE,,62.5,10.6,199.21638,9.23,2.36,2.867,11.472,706.0
FALSE POSITIVE,,98.2,6.9,121.70747,1.37,3.02,2.27,11.496,580.0
FALSE POSITIVE,,408.5,32.1,273.528359,22.346,115.4,2.783,11.575,557.0
FALSE POSITIVE,0.0,57.8,13.2,3.88258905,2.741,0.78,1.0,11.706,1158.0
FALSE POSITIVE,,41.2,5.7,135.57186,9.94,0.83,1.277,11.766,439.0
CANDIDATE,0.0,57.2,56.3,0.954388314,6.26,2.27,2.785,11.872,3406.0
FALSE POSITIVE,,576.7,19.9,173.06929,12.84,30.29,1.818,11.943,518.0
FALSE POSITIVE,0.005,24.4,9.3,1.039046871,1.689,0.48,0.976,12.023,1774.0
FALSE POSITIVE,,34.9,30.4,0.607538435,5.549,1.34,1.691,12.156,3219.0
FALSE POSITIVE,0.001,28.6,14.8,0.98762513,1.127,1.14,2.022,12.234,3728.0
FALSE POSITIVE,,,,113.0707574,9.03,,,12.267,
FALSE POSITIVE,,63.9,6.7,66.713573,4.487,0.98,1.182,12.301,555.0
FALSE POSITIVE,,56.3,8.9,135.223193,8.989,0.92,1.227,12.452,417.0
FALSE POSITIVE,,,,195.7093855,10.78,,,15.322,
FALSE POSITIVE,0.0,293.9,12.3,27.6775212,2.513,23.04,0.828,13.678,558.0
FALSE POSITIVE,,465.5,14.7,35.2340413,11.874,2.21,1.014,15.598,602.0
FALSE POSITIVE,0.0,2388.2,32.2,20.9794338,3.762,24.76,0.666,15.486,520.0
FALSE POSITIVE,,367.7,14.2,15.6937855,5.149,1.99,1.037,15.281,755.0
CANDIDATE,0.966,156.3,11.2,5.77451117,3.752,1.87,1.492,15.589,1232.0
FALSE POSITIVE,0.0,104600.0,97.3,20.73376301,5.8043,54.58,1.0,17.474,663.0
FALSE POSITIVE,,591.0,5.4,63.571688,6.01,2.14,0.819,15.635,399.0
FALSE POSITIVE,,678.2,11.1,338.20075,15.23,2.08,0.811,15.65,223.0
CONFIRMED,0.995,498.7,24.4,124.922516,11.942,3.37,1.2,13.804,407.0
FALSE POSITIVE,0.0,332340.0,573.2,1.303570451,2.28163,235.58,3.584,15.832,2720.0
FALSE POSITIVE,,1114.6,58.1,3.72277264,15.869,22.78,0.688,15.673,945.0
FALSE POSITIVE,0.0,372420.0,280.6,3.886730304,16.1723,61.58,1.0,16.81,1158.0
FALSE POSITIVE,0.0,8772.9,200.6,49.5740154,63.196,5.01,0.527,13.534,280.0
FALSE POSITIVE,0.0,878.3,18.7,10.42360821,5.404,1.67,0.58,15.719,515.0
CANDIDATE,0.847,92.8,9.1,10.1384691,4.026,0.74,0.779,14.64,723.0
CONFIRMED,0.017,270.2,12.9,85.517344,9.331,3.04,1.451,14.513,482.0
FALSE POSITIVE,0.0,94008.0,576.6,161.2529031,24.3711,59.07,1.87,7.391,652.0
FALSE POSITIVE,1.0,1112.0,9.7,0.761119678,1.43,27.81,1.501,7.899,2977.0
FALSE POSITIVE,0.0,55654.0,112.3,94.212787,14.48,35.89,1.501,7.899,597.0
CANDIDATE,,87.6,6.4,8.6040858,3.01,0.94,0.986,15.173,947.0
FALSE POSITIVE,0.672,61867.0,700.5,1.330333096,5.045,24.3,0.906,15.423,1634.0
FALSE POSITIVE,0.0,223.2,63.4,1.140133012,9.251,126.77,5.97,13.411,4370.0
FALSE POSITIVE,0.0,278090.0,1228.9,7.946367138,2.58667,36.01,0.573,13.811,629.0
FALSE POSITIVE,0.0,48375.0,5156.6,16.832079803,7.79748,61.35,2.755,13.125,1243.0
FALSE POSITIVE,0.0,121810.0,2541.2,7.346159047,6.5974,44.48,0.81,15.63,835.0
FALSE POSITIVE,0.112,174.0,7.9,26.2402438,3.024,1.16,0.875,14.68,583.0
FALSE POSITIVE,0.0,1684.2,112.8,10.738427243,2.3544,6.96,1.686,11.809,1137.0
CANDIDATE,0.529,417.1,8.9,65.415183,4.224,1.31,0.646,15.559,295.0
CANDIDATE,,1265.0,5.4,72.28198,2.478,13.11,3.627,9.277,984.0
FALSE POSITIVE,0.0,279000.0,2389.2,23.832382513,7.06068,63.78,1.0,15.581,623.0
FALSE POSITIVE,0.0,92.2,3.6,1.428766771,3.9753,1.01,1.035,14.701,1737.0
FALSE POSITIVE,,185.1,8.9,14.5567427,1.421,1.38,0.993,14.927,783.0
FALSE POSITIVE,0.001,253680.0,643.6,1.106560721,2.64151,47.63,0.873,15.415,1782.0
FALSE POSITIVE,0.0,157750.0,514.4,0.721624431,2.54242,40.61,0.715,14.424,1604.0
CANDIDATE,,,,371.70965709,4.65,,,14.936,
FALSE POSITIVE,0.0,45400.0,4313.4,10.81589054,4.73495,32.48,1.508,12.96,1086.0
FALSE POSITIVE,0.0,,,4.1747072,11.13,,,12.472,
FALSE POSITIVE,0.0,80.9,9.9,0.622303871,1.84,0.77,0.853,14.519,2032.0
FALSE POSITIVE,,62.3,8.1,23.3924063,3.416,0.84,1.05,12.845,701.0
CANDIDATE,,26.9,9.2,75.906736,11.64,0.63,1.206,11.649,507.0
CANDIDATE,0.952,102.4,9.9,2.15888911,1.791,0.72,0.713,15.377,1130.0
FALSE POSITIVE,0.0,378550.0,2624.6,4.608901433,8.73393,48.72,0.755,15.322,1007.0
CANDIDATE,0.786,138.8,8.4,17.5806026,4.17,1.87,1.358,14.989,816.0
FALSE POSITIVE,0.0,178470.0,502.0,3.326193904,2.08375,14.72,0.349,14.888,521.0
FALSE POSITIVE,0.0,121990.0,2541.7,12.823275455,5.32062,44.29,0.826,15.626,743.0
FALSE POSITIVE,0.0,221200.0,2648.4,37.183276326,14.0996,55.0,1.168,13.84,594.0
FALSE POSITIVE,0.0,155610.0,5497.0,5.065329723,4.90392,60.35,1.286,13.955,1315.0
FALSE POSITIVE,0.0,48674.0,3062.6,0.957079167,3.85011,72.76,1.468,13.484,2441.0
FALSE POSITIVE,0.0,65833.0,1053.1,9.380632783,4.295,46.72,0.913,15.435,846.0
FALSE POSITIVE,0.0,10088.0,585.4,10.064687893,3.59854,30.11,0.705,14.674,679.0
CANDIDATE,1.0,70.3,9.3,2.71772323,3.22,0.72,0.874,14.52,1123.0
FALSE POSITIVE,0.0,315130.0,3786.7,7.73591011,5.01919,50.46,0.763,12.408,806.0
FALSE POSITIVE,0.0,2707.8,504.1,3.359470825,2.14715,129.93,3.514,12.983,2421.0
FALSE POSITIVE,0.0,341970.0,2957.7,20.729255112,7.53677,53.87,0.802,14.807,567.0
FALSE POSITIVE,0.0,66.1,18.2,3.04459739,7.638,0.62,0.753,14.567,1076.0
FALSE POSITIVE,0.0,522880.0,1487.2,3.796448299,11.5917,232.39,3.07,14.005,2577.0
FALSE POSITIVE,0.0,70781.0,283.7,3.79654367,11.4071,159.34,3.07,14.005,2577.0
FALSE POSITIVE,0.0,394230.0,3458.3,15.926990634,11.5142,93.94,0.65,15.538,566.0
CANDIDATE,0.55,83.2,11.3,23.9830523,8.77,1.17,1.292,13.863,718.0
FALSE POSITIVE,,53.5,10.1,1.219049953,1.477,2.48,3.374,13.92,2948.0
FALSE POSITIVE,0.0,308500.0,808.3,0.64585177,1.97644,51.1,0.463,15.33,1234.0
CANDIDATE,,206.1,12.5,134.413808,13.907,1.69,1.187,14.262,391.0
FALSE POSITIVE,0.0,49833.0,351.1,1.70192371,3.0271,40.15,1.262,12.533,1704.0
FALSE POSITIVE,0.0,20.0,24.3,1.20693963,6.881,0.97,2.041,12.317,2847.0
FALSE POSITIVE,0.0,120270.0,502.0,3.008602107,4.34296,56.15,1.026,13.053,1343.0
FALSE POSITIVE,,302.0,5.9,41.81145,2.208,1.4,0.812,15.017,483.0
FALSE POSITIVE,0.0,190190.0,1049.3,0.846291334,1.79962,30.8,0.526,15.994,1243.0
FALSE POSITIVE,0.0,53075.0,602.3,1.930451347,3.87956,58.77,1.168,13.017,1623.0
FALSE POSITIVE,0.0,126980.0,472.8,2.427967843,4.7847,108.33,1.921,10.367,2275.0
CANDIDATE,0.837,341.3,11.9,347.97611,16.77,1.62,0.878,14.648,253.0
FALSE POSITIVE,0.0,124930.0,2025.7,6.840305932,4.32742,62.08,0.908,15.445,945.0
FALSE POSITIVE,0.337,127.3,8.3,1.032967155,1.17,21.22,18.959,12.698,5990.0
FALSE POSITIVE,0.0,29839.0,443.6,2.489550708,2.84685,36.91,0.794,13.669,1281.0
FALSE POSITIVE,0.0,375340.0,1737.7,2.980479588,3.72527,70.52,1.047,14.647,1370.0
FALSE POSITIVE,0.0,35756.0,445.3,4.81712182,2.45699,43.45,0.795,15.973,922.0
FALSE POSITIVE,0.0,150680.0,489.6,2.479948394,5.7219,35.62,0.822,14.742,1169.0
FALSE POSITIVE,0.0,76162.0,1150.7,1.58742695,2.66475,37.64,1.241,13.296,1893.0
FALSE POSITIVE,0.0,352810.0,1834.5,19.668404822,21.1764,42.91,0.717,13.486,555.0
CANDIDATE,1.0,249.0,10.3,11.8187288,4.017,2.09,1.328,15.271,919.0
CANDIDATE,,110.3,7.8,5.78901936,3.102,0.78,0.748,14.791,849.0
FALSE POSITIVE,0.0,92.5,14.0,0.968065631,1.772,0.68,0.687,15.247,1487.0
FALSE POSITIVE,0.0,224.7,40.2,0.824181335,2.4864,18.2,0.883,14.638,1912.0
CANDIDATE,,,,12.26708306,2.7,,,12.322,
FALSE POSITIVE,,85.5,8.8,2.45261841,1.9,0.69,0.751,15.223,1108.0
CANDIDATE,0.804,123.3,7.5,6.33342309,3.46,7.62,0.613,15.073,625.0
CANDIDATE,,33.1,8.6,5.522479,2.666,0.76,1.247,13.05,1288.0
FALSE POSITIVE,0.0,46.1,15.9,0.706423768,1.0597,1.16,1.585,12.892,2845.0
CANDIDATE,1.0,270.0,8.6,9.4588054,3.66,1.78,1.066,15.812,943.0
FALSE POSITIVE,,528.9,10.5,25.9534494,6.001,2.06,0.86,15.79,554.0
FALSE POSITIVE,,60.9,9.6,3.49550335,3.799,0.66,0.85,14.248,1081.0
FALSE POSITIVE,0.0,399170.0,915.3,25.95193721,15.9897,123.34,1.729,9.277,904.0
CANDIDATE,,170.2,6.6,71.008017,5.395,1.11,0.849,14.603,419.0
FALSE POSITIVE,0.0,96480.0,4403.8,31.024310431,7.63621,93.29,1.741,12.512,783.0
FALSE POSITIVE,,27.1,11.7,0.634131057,2.851,0.58,1.109,12.939,2488.0
CANDIDATE,0.999,103.1,8.3,2.90805147,2.812,0.97,0.869,14.557,1220.0
FALSE POSITIVE,0.0,69414.0,1186.0,1.992098705,4.03833,45.85,0.9,14.985,1435.0
FALSE POSITIVE,0.0,62.9,16.0,1.78752921,5.315,5.86,7.342,11.8,3868.0
FALSE POSITIVE,,83.5,14.1,1.77555333,14.41,1.26,1.138,13.335,1786.0
FALSE POSITIVE,0.0,4184.6,82.6,5.462689263,3.2605,36.25,0.888,13.266,1024.0
FALSE POSITIVE,0.125,421.3,102.3,3.58966681,18.534,95.86,3.837,13.391,2410.0
FALSE POSITIVE,,289.9,27.2,1.37347867,12.62,4.25,1.753,12.821,2505.0
FALSE POSITIVE,0.0,31.9,12.5,1.00960235,7.847,1.94,2.412,13.572,2885.0
FALSE POSITIVE,0.0,41142.0,339.5,1.060996585,2.6494,64.99,1.348,14.34,1968.0
FALSE POSITIVE,0.0,283.3,4.7,2.735152701,0.1046,3.27,1.523,13.911,1679.0
FALSE POSITIVE,0.0,237600.0,3164.4,9.459993213,5.3012,51.89,0.829,12.989,766.0
FALSE POSITIVE,0.0,4759.6,181.3,1.208524388,1.8478,26.71,0.701,15.349,1286.0
FALSE POSITIVE,0.0,230740.0,1111.9,3.79187443,3.5521,47.49,0.723,13.764,1004.0
FALSE POSITIVE,0.0,222360.0,4456.6,17.844323157,5.07999,90.67,1.485,13.745,874.0
FALSE POSITIVE,0.97,502.5,21.6,34.6506368,10.287,12.35,4.185,12.954,1191.0
CANDIDATE,0.831,29.4,8.2,2.56271232,2.163,0.48,0.899,13.273,1171.0
FALSE POSITIVE,0.0,236720.0,2907.6,12.643303542,5.48853,34.94,0.562,15.701,443.0
FALSE POSITIVE,0.0,54.4,15.8,1.36293943,10.32,31.28,2.106,13.658,2630.0
FALSE POSITIVE,0.229,581.4,10.9,185.103836,4.19,14.63,6.226,13.623,670.0
FALSE POSITIVE,0.0,333640.0,713.8,1.267693801,3.57993,64.84,0.961,13.62,1606.0
CANDIDATE,,81.6,7.1,15.08186,4.004,0.98,1.012,14.45,758.0
CANDIDATE,0.971,26.4,9.0,2.44693823,0.954,0.56,1.033,12.16,1379.0
FALSE POSITIVE,0.0,349700.0,8168.6,7.002865192,5.90232,75.09,1.216,13.934,1197.0
CANDIDATE,0.955,170.8,10.8,13.05609,3.498,1.3,0.994,15.154,814.0
FALSE POSITIVE,,13.7,9.0,0.85450941,3.723,0.35,0.921,12.812,1928.0
FALSE POSITIVE,0.0,280750.0,2583.7,30.130130001,13.4919,83.75,1.347,13.076,753.0
FALSE POSITIVE,0.0,,,7.0435762,15.76,,,12.484,
FALSE POSITIVE,0.0,58790.0,1599.1,9.12208711,4.62417,52.66,1.039,13.666,904.0
FALSE POSITIVE,0.315,246.4,9.8,366.71923,9.8,3.35,2.049,13.302,383.0
FALSE POSITIVE,0.0,6084.6,258.1,6.373454978,3.9377,51.6,1.254,13.583,1169.0
FALSE POSITIVE,0.0,140580.0,1589.6,1.075577069,4.11779,69.11,1.267,13.893,2094.0
FALSE POSITIVE,0.0,139.9,19.2,0.811390968,1.0114,14.74,12.487,11.817,5043.0
FALSE POSITIVE,,221.0,7.4,14.6494599,2.883,1.0,0.688,15.376,574.0
FALSE POSITIVE,,307.1,11.1,321.00742,13.01,3.7,2.004,13.636,351.0
FALSE POSITIVE,0.0,238220.0,156.8,27.81892382,8.3777,50.0,0.915,15.325,610.0
FALSE POSITIVE,0.0,77324.0,976.0,8.467706136,4.05376,43.98,0.843,14.408,844.0
FALSE POSITIVE,0.0,217540.0,268.7,24.70361995,6.9719,30.13,0.65,15.517,464.0
FALSE POSITIVE,0.0,115.8,36.1,5.1348689,48.69,16.17,1.001,14.49,1040.0
FALSE POSITIVE,0.0,296480.0,6979.7,5.251918489,5.59653,51.51,0.919,14.912,1060.0
FALSE POSITIVE,0.0,130080.0,5131.4,3.62944008,5.94104,40.08,1.093,12.789,1351.0
FALSE POSITIVE,0.0,359090.0,2415.6,43.263305017,10.0915,62.75,0.917,14.977,505.0
FALSE POSITIVE,0.0,132860.0,312.5,6.042029838,8.0666,23.94,0.587,13.373,729.0
FALSE POSITIVE,0.0,71631.0,563.9,2.892087553,3.16757,47.55,0.924,15.599,1225.0
FALSE POSITIVE,0.0,461.0,23.5,5.40597608,2.79,31.78,15.355,12.504,2818.0
CANDIDATE,0.914,42.1,9.5,3.64049242,1.194,0.61,0.936,12.646,1136.0
FALSE POSITIVE,0.0,42.7,15.4,0.510804497,2.539,1.58,2.176,11.513,3622.0
FALSE POSITIVE,0.0,54.9,16.8,0.645850521,1.2082,0.69,0.911,14.107,1941.0
FALSE POSITIVE,0.0,4143.4,79.8,18.84497113,4.9442,5.35,0.695,15.695,552.0
CANDIDATE,0.979,37.9,13.0,5.1581317,7.773,2.02,3.355,13.031,1642.0
FALSE POSITIVE,0.0,357470.0,3813.5,14.759477667,9.7746,76.06,1.105,13.822,862.0
FALSE POSITIVE,0.0,120210.0,8251.5,10.476258265,7.77203,54.13,1.536,12.421,1077.0
FALSE POSITIVE,0.0,165030.0,1071.6,1.588298157,4.37027,120.0,2.094,12.186,2773.0
FALSE POSITIVE,0.0,78.9,8.5,1.58826263,2.655,0.47,0.544,15.455,862.0
FALSE POSITIVE,0.0,97123.0,1587.6,3.909314318,5.36124,42.54,1.143,14.618,1364.0
FALSE POSITIVE,0.0,,,1.38385822,1.0,,,14.367,
FALSE POSITIVE,0.0,19.3,9.8,0.79708975,3.301,0.54,1.196,13.391,2262.0
CANDIDATE,0.983,109.7,16.1,25.9136674,10.498,3.37,2.346,12.556,966.0
FALSE POSITIVE,0.001,298.8,10.7,8.5412411,3.654,1.4,0.732,15.661,767.0
FALSE POSITIVE,0.0,34957.0,79.8,1.013922622,1.6393,31.98,0.647,15.856,1392.0
FALSE POSITIVE,0.001,118360.0,4696.8,17.918743061,4.36387,56.94,1.63,13.776,942.0
FALSE POSITIVE,0.0,358580.0,3017.9,2.287515702,10.0879,86.76,1.391,13.99,1801.0
FALSE POSITIVE,0.0,338.1,27.0,659.2907,22.106,4.66,1.837,10.629,322.0
FALSE POSITIVE,0.0,317670.0,6707.7,24.847087207,7.28274,52.38,0.854,14.608,569.0
FALSE POSITIVE,,,,0.85574731,2.01,,,15.482,
FALSE POSITIVE,0.0,82601.0,2768.6,20.867855659,5.73122,53.53,1.016,14.492,716.0
FALSE POSITIVE,0.136,2477.0,304.0,3.401949837,16.5797,14.32,2.17,12.471,2076.0
CANDIDATE,1.0,151.3,8.8,6.96197304,2.806,0.97,0.814,15.352,778.0
CANDIDATE,0.851,47.6,8.3,7.8935324,3.444,0.78,1.109,13.954,1052.0
FALSE POSITIVE,0.0,269850.0,1575.9,2.252822538,3.41062,57.6,0.951,13.387,1462.0
FALSE POSITIVE,0.0,60.0,8.8,2.25284817,3.069,8.61,1.53,13.178,1940.0
CANDIDATE,1.0,204.0,12.0,1.320499473,1.184,18.94,13.454,11.466,4477.0
FALSE POSITIVE,0.0,104240.0,175.7,5.39525573,7.8377,152.74,2.804,10.143,1992.0
CANDIDATE,0.635,104.6,10.6,13.1538409,11.56,1.03,1.008,15.007,750.0
FALSE POSITIVE,,106.5,14.3,0.939740093,3.682,34.87,33.474,10.147,7200.0
CANDIDATE,,127.6,8.5,36.0484798,5.763,1.24,1.1,14.743,566.0
CANDIDATE,0.036,263.8,11.4,4.2742605,2.687,1.88,1.148,14.496,1326.0
FALSE POSITIVE,0.0,4946.0,34.3,265.299451,4.563,7.1,0.863,15.518,270.0
FALSE POSITIVE,0.0,1530.0,11.6,265.310499,4.013,4.69,0.997,15.279,296.0
FALSE POSITIVE,0.001,317.6,7.1,35.4261827,4.393,153.72,35.695,11.925,2217.0
FALSE POSITIVE,0.0,76413.0,1797.4,8.460438928,4.73492,36.62,0.702,14.813,804.0
CANDIDATE,,289.2,6.7,27.556452,8.23,1.4,0.836,15.979,531.0
FALSE POSITIVE,0.0,59429.0,394.4,4.318726936,2.67349,29.74,0.916,15.69,1091.0
FALSE POSITIVE,,,,3.22598684,1.67,,,13.43,
FALSE POSITIVE,0.0,9662.2,151.8,76.45315813,5.1822,22.89,0.54,15.312,291.0
FALSE POSITIVE,0.0,42549.0,942.6,7.698431197,5.43677,42.72,0.876,15.451,878.0
FALSE POSITIVE,,5995.4,231.8,0.504296702,1.4145,50.41,1.187,13.318,2694.0
FALSE POSITIVE,0.0,38851.0,2390.4,5.194256813,7.25775,41.77,2.086,12.739,1546.0
FALSE POSITIVE,0.0,337540.0,850.4,61.42252657,3.76585,41.01,0.613,14.951,326.0
CANDIDATE,,1200.0,8.9,566.28176,20.39,2.79,0.802,15.992,203.0
FALSE POSITIVE,0.0,205870.0,3150.9,9.761172507,11.4007,95.58,2.048,13.773,1325.0
FALSE POSITIVE,,,,1.36513839,1.86,,,13.911,
FALSE POSITIVE,0.0,408770.0,997.7,1.061008464,2.8029,32.58,0.454,13.349,1002.0
FALSE POSITIVE,,,,1.36840167,4.58,,,12.103,
FALSE POSITIVE,,129.7,24.1,5.8957069,56.84,32.41,0.934,14.087,1002.0
FALSE POSITIVE,0.0,,,1.67473779,5.67,,,11.48,
FALSE POSITIVE,0.0,743.6,182.9,1.039370613,1.0713,12.6,3.137,13.028,3320.0
FALSE POSITIVE,0.0,38.4,16.0,2.31169425,8.689,1.76,2.679,13.234,3178.0
FALSE POSITIVE,0.0,293720.0,590.7,2.072177815,4.54864,46.55,0.718,15.08,1204.0
FALSE POSITIVE,0.0,166.8,79.5,3.34328534,27.29,64.0,2.652,13.276,2094.0
CANDIDATE,,1316.0,31.1,0.52740121,4.807,1.49,0.41,14.353,1027.0
FALSE POSITIVE,0.0,70.4,11.1,0.905678252,1.249,0.78,0.909,14.92,1901.0
FALSE POSITIVE,0.0,110.4,12.1,0.905672916,1.0,0.76,0.741,15.283,1468.0
FALSE POSITIVE,0.0,149300.0,174.5,0.790046373,4.9939,56.93,1.342,14.838,2541.0
FALSE POSITIVE,0.0,137300.0,1666.6,1.804591904,3.85009,80.87,1.515,13.877,1923.0
CANDIDATE,0.965,136.5,9.8,1.400903699,0.883,1.16,0.975,15.514,1764.0
FALSE POSITIVE,0.0,13.5,7.8,1.14073528,2.394,0.68,1.685,12.5,3190.0
FALSE POSITIVE,,48.0,8.5,3.31976683,4.523,0.7,0.94,14.644,1276.0
FALSE POSITIVE,0.0,57.7,38.8,0.52880817,2.2865,1.84,2.368,13.274,3558.0
FALSE POSITIVE,0.0,23.5,9.0,0.700606479,0.993,1.22,2.449,12.609,3312.0
FALSE POSITIVE,0.0,63502.0,4419.3,9.469191607,9.55999,49.17,1.832,13.292,1679.0
FALSE POSITIVE,0.0,209010.0,2807.8,15.53753378,5.8262,40.9,0.868,14.875,694.0
CANDIDATE,0.946,59099.0,1149.7,17.3816224,2.73456,26.55,1.02,15.567,756.0
FALSE POSITIVE,0.0,154380.0,583.6,2.172042913,8.0331,100.79,1.775,13.908,2169.0
CANDIDATE,0.979,173.6,10.1,28.655498,8.58,1.45,1.1,15.426,658.0
CANDIDATE,0.718,196.2,8.3,13.4450174,2.118,1.08,0.759,15.256,606.0
FALSE POSITIVE,0.0,185.7,10.9,6.35216475,3.251,18.1,13.654,11.673,2698.0
FALSE POSITIVE,,375230.0,222.8,0.705174384,1.11196,366.76,0.25,15.815,751.0
